label,shape_type,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17,a_18,a_19,a_20,a_21,a_22,a_23,a_24,a_25,a_26,a_27,a_28,a_29,a_30,a_31,a_32,a_33,a_34,a_35,a_36,a_37,a_38,a_39,a_40,a_41,a_42,a_43,a_44,a_45,a_46,a_47,a_48,a_49,a_50,a_51,a_52,a_53,a_54,a_55,a_56,a_57,a_58,a_59,a_60,a_61,a_62,a_63,a_64,a_65,a_66,a_67,a_68,a_69,a_70,a_71,a_72,a_73,a_74,a_75,a_76,a_77,a_78,a_79,a_80,a_81,a_82,a_83,a_84,a_85,a_86,a_87,a_88,a_89,a_90,a_91,a_92,a_93,a_94,a_95,a_96,a_97,a_98,a_99,a_100
0,gaussian,0.006599,0.022813,0.013911,-0.009855,-0.014519,-0.000081,-0.020809,-0.022010,-0.008608,-0.003350,-0.016531,-0.024459,-0.002398,0.004995,0.023546,-0.010122,-0.001002,0.007555,-0.015833,0.014556,0.007472,-0.004552,0.005410,0.012902,0.002801,0.018343,0.034100,0.006950,-0.001625,-0.017601,0.019791,0.001346,-0.009848,-0.001682,-0.017015,-0.003130,0.005015,0.015640,-0.029098,-0.001485,-0.011024,-0.003777,0.017592,0.067533,0.226833,0.564551,1.145746,1.956128,2.662516,3.013172,2.711495,2.048062,1.251166,0.619361,0.244740,0.075195,0.028878,-0.011476,-0.008652,0.006551,-0.007446,0.007230,0.012878,0.013522,-0.031245,0.014264,-0.010553,-0.006345,-0.014144,-0.013018,0.010595,0.004482,-0.001449,0.003837,-0.016935,0.023800,-0.014769,0.012412,-0.006328,0.005371,-0.021991,0.015576,0.000246,0.010547,-0.008126,-0.028952,0.004103,-0.002770,0.016402,-0.025378,0.027084,0.000697,-0.009800,0.010568,0.003330,0.000320,0.001463,0.002779,-0.015872,0.012014,-0.008704
1,lorentzian,-0.005879,0.152214,-0.113267,-0.017036,0.042413,0.118834,0.003214,-0.070587,-0.067220,-0.031709,0.048777,0.056404,0.054900,0.040339,0.004620,0.049475,0.031296,-0.042485,-0.071489,0.053447,-0.025819,0.026722,0.081677,0.052254,-0.025863,0.112502,0.069221,0.129082,0.032700,0.132817,0.203174,0.087136,0.156203,-0.058990,0.192965,0.061950,0.060839,0.176397,0.178049,0.216452,0.167774,0.377927,0.295148,0.254851,0.400620,0.418041,0.534767,0.652558,0.870064,0.855975,0.997893,0.993854,0.946720,0.940047,0.834842,0.712003,0.692254,0.571529,0.535803,0.336766,0.386825,0.210486,0.322847,0.279476,0.247241,0.252921,0.080014,0.146588,0.133134,0.227204,0.047700,0.095293,0.229524,-0.015336,0.106480,0.095347,0.078539,0.100637,0.022535,0.049094,0.021403,0.181586,-0.107791,0.027782,-0.001110,-0.045926,-0.024683,0.072849,0.115262,-0.107137,-0.016782,-0.011485,-0.039664,0.036065,-0.076863,0.066440,0.005909,-0.021677,-0.103602,-0.001853,0.027061
0,gaussian,0.004372,0.005847,-0.013980,-0.049799,-0.003777,-0.041810,0.013155,-0.001761,0.014769,0.009446,0.015674,-0.009748,-0.033644,-0.008392,0.024604,-0.007943,0.008435,0.013893,0.007976,0.006108,-0.004293,-0.023698,-0.015921,-0.006162,-0.021754,-0.008668,-0.008401,0.005407,0.008253,0.037407,0.044692,0.009725,-0.005552,0.002882,-0.043699,-0.037314,-0.008552,0.021086,-0.011878,-0.003343,0.013856,-0.007339,-0.027413,0.002175,0.030727,0.088219,0.207102,0.599984,1.220065,1.936787,2.477044,2.546704,2.049650,1.316176,0.691852,0.278149,0.051123,-0.017029,-0.021050,-0.001762,0.001153,0.012949,-0.011333,-0.016069,-0.014518,0.049636,-0.005390,0.007753,0.000125,0.000590,-0.002320,0.018848,0.005903,0.002555,0.018100,-0.025452,-0.008263,-0.022568,0.000908,-0.007788,-0.002001,0.027415,-0.034087,0.003008,-0.000539,-0.015205,0.002608,0.014790,-0.012038,-0.009520,-0.005806,0.014475,-0.015730,0.026422,0.006018,-0.016093,0.007189,0.003187,0.011806,0.025198,-0.019882
1,lorentzian,0.029873,-0.026757,0.193270,0.060668,0.110444,0.051948,0.138264,-0.046559,0.013005,-0.043635,-0.070770,-0.002128,0.112214,-0.009374,0.101265,0.106171,0.085492,0.040281,-0.070667,0.112958,0.030160,0.152893,0.110041,0.034313,0.033450,0.060336,0.073338,0.017424,0.058837,0.042869,0.028978,-0.009402,0.109833,-0.141608,0.035923,0.178350,0.137969,0.043074,-0.012291,0.204027,0.188378,0.072994,0.147733,0.166922,0.332548,0.175182,0.317881,0.375092,0.453030,0.552839,0.660323,0.606541,0.880947,0.968223,1.163668,1.086134,1.154220,1.167630,0.901183,0.775259,0.656364,0.538741,0.466115,0.463699,0.350210,0.287777,0.205461,0.131856,0.248466,0.182766,0.108144,0.093318,0.135706,0.018431,0.091456,0.151225,0.066465,0.208702,0.024411,-0.025873,0.079952,0.115939,0.175764,-0.022584,0.051444,-0.135869,-0.108456,-0.035735,0.017336,0.158032,-0.032004,0.060999,0.043705,0.155468,0.027709,-0.119316,-0.038087,0.005944,0.008460,0.038906,-0.039696
1,lorentzian,0.019348,0.020506,-0.219756,-0.103333,-0.049982,0.027072,0.092102,-0.002125,-0.027980,-0.023827,0.055049,0.042683,0.115817,0.040313,0.171861,0.162416,-0.037386,-0.051631,0.038684,0.053766,-0.059816,0.131572,0.046435,-0.039022,-0.055540,0.140467,0.019178,0.208617,0.116521,-0.055960,-0.004574,0.078317,0.014431,0.130909,0.191076,0.253674,0.194140,0.058748,0.191856,0.373112,0.255287,0.251419,0.448419,0.486766,0.765539,0.703889,1.019773,0.937421,1.018255,0.867216,0.916884,0.756653,0.525487,0.467730,0.318656,0.201392,0.183366,0.209937,0.082711,0.152327,0.005887,-0.004769,0.113656,0.176130,0.052683,0.098846,0.086939,0.044305,-0.013723,-0.070116,-0.047872,0.059490,-0.042341,-0.006829,0.055148,0.094292,-0.084325,0.130572,0.174405,-0.071508,0.036804,-0.093963,0.080767,0.064836,0.083521,-0.006181,0.030145,-0.100121,0.102882,0.091363,0.026630,-0.027414,0.001754,-0.075842,-0.076851,-0.114980,-0.031392,-0.079144,-0.113777,0.207112,-0.116085
0,gaussian,0.002501,0.034341,-0.007240,0.039182,0.010662,-0.000940,-0.022385,0.006870,-0.003146,-0.001724,0.022535,0.015138,0.007081,-0.002330,-0.013054,0.001331,-0.005902,-0.007245,0.054412,0.008498,-0.026528,0.003124,0.026617,0.013841,-0.007898,0.003981,-0.019200,0.002597,0.004333,-0.014475,-0.005154,-0.012636,-0.015131,-0.015274,-0.003035,0.022643,0.013970,0.014258,0.007630,0.013686,0.082481,0.157266,0.369784,0.643864,1.136126,1.676662,2.292837,2.738800,2.902728,2.779583,2.357244,1.844534,1.214094,0.728993,0.409069,0.213195,0.071671,0.028090,0.022137,-0.023930,0.012414,0.008676,-0.017177,0.011291,0.001272,-0.007397,0.014287,-0.011481,0.033576,-0.001962,-0.013285,-0.002290,0.016698,0.022459,0.015397,-0.009949,0.010188,-0.000585,0.001387,-0.018695,-0.000630,0.004363,-0.019575,-0.005231,-0.003191,0.008359,-0.019373,0.013429,-0.018655,-0.007478,-0.008141,0.021305,0.022368,0.000925,-0.012830,0.022039,0.009342,0.011480,-0.023895,0.023345,-0.019751
1,lorentzian,0.053586,0.022024,-0.021005,-0.001687,0.001456,-0.241487,0.160729,-0.125716,-0.037431,0.079370,-0.099880,0.029207,-0.122609,-0.047718,0.013448,0.016940,-0.021518,0.005727,-0.106166,-0.005627,0.084744,0.070337,0.089901,0.093375,0.124692,0.127247,0.019969,0.070485,0.050813,-0.002242,0.139192,-0.072408,0.184560,-0.095601,0.028398,0.144407,0.005825,0.192618,0.050140,0.043665,0.125078,0.177930,0.332848,0.473819,0.425096,0.466031,0.409186,0.663442,0.826212,0.917337,1.047177,1.183151,1.297717,1.120594,1.096774,0.899482,0.770348,0.448549,0.315221,0.327394,0.376221,0.201726,0.166802,0.264894,0.225350,0.224282,0.051754,0.067543,0.121868,0.116234,0.087911,-0.088986,0.008312,-0.042003,0.148751,0.149559,0.165345,0.032835,0.030344,0.172407,0.013080,0.043878,0.014374,0.095309,0.065624,0.167454,0.091736,0.143746,-0.017688,-0.109234,-0.142302,-0.023208,-0.016727,-0.116117,0.019164,-0.054596,0.044134,0.037155,-0.027470,-0.051686,-0.124964
1,lorentzian,0.042916,0.098092,-0.005736,0.050607,-0.030957,0.069096,0.041898,0.079157,-0.031377,0.060026,-0.060631,0.060294,0.093030,0.085740,-0.073106,0.137974,-0.041289,0.015298,-0.010745,-0.063514,-0.008430,0.057986,0.013034,-0.055633,0.146190,-0.115322,0.048642,0.034313,0.006764,0.037412,0.122797,0.007966,0.132852,0.141797,0.126531,0.085423,0.226722,0.246930,0.359145,0.250108,0.374536,0.555710,0.552091,0.719829,1.167770,0.984250,1.186701,1.097991,1.201769,1.098014,0.808575,0.554370,0.500627,0.553397,0.391779,0.136160,0.174646,0.055807,0.169144,0.176580,0.070035,0.099131,0.117575,0.219170,0.069405,0.089089,0.000939,0.042820,0.030456,0.141157,0.165038,0.123309,0.103314,0.161029,-0.053879,0.040987,0.033316,0.049185,-0.076173,-0.005164,0.047425,-0.040758,0.049251,0.107257,0.009753,-0.119128,0.001148,0.054189,0.001417,0.025085,-0.001577,-0.030534,0.044518,0.047983,-0.039035,0.028638,0.137279,-0.027507,-0.015075,0.025127,-0.036740
1,lorentzian,-0.087410,-0.009525,0.169660,-0.027254,-0.047654,-0.082232,0.104215,0.028183,0.070469,0.000285,0.120298,-0.052324,0.060299,0.038533,0.004339,-0.077110,-0.189184,-0.180370,0.340896,-0.009920,-0.075637,-0.008851,0.043756,0.027929,0.115901,0.073541,0.075255,-0.062752,0.168381,-0.039435,0.067311,0.173694,-0.079506,0.085757,0.207078,-0.003396,-0.084180,-0.011319,0.133114,-0.118067,0.207989,0.166042,-0.040605,0.125145,0.207856,0.128602,0.280478,0.325566,0.268700,0.384796,0.373857,0.689342,0.785675,1.001472,0.976278,1.236195,1.306135,1.382505,1.438418,1.207244,1.150001,0.897028,0.809322,0.671690,0.428428,0.425948,0.303584,0.326431,0.383376,0.327369,0.132901,0.293210,0.178049,0.293629,0.029937,0.124442,0.074159,-0.146981,0.044517,0.251491,0.167668,-0.024012,0.087658,0.078418,0.047256,-0.065246,0.088041,0.115254,0.074638,-0.066962,-0.026871,0.084647,-0.041175,0.090704,0.246885,0.017737,0.047247,0.174771,0.105367,0.081873,0.117818
1,lorentzian,-0.030803,0.013515,-0.044850,0.034446,0.034345,-0.009098,-0.145695,0.029980,-0.006550,0.185260,-0.033595,-0.002670,0.029948,0.098980,0.099302,0.039435,0.000918,-0.017478,0.024683,0.066147,-0.103048,0.023622,0.031249,0.111761,0.037698,0.063355,0.093568,0.074657,0.068024,0.283785,0.133130,0.090428,0.232913,0.128715,0.199316,0.272949,0.287614,0.449048,0.528720,0.672888,0.830370,1.003751,0.967697,1.033613,0.852322,0.708334,0.589762,0.430863,0.348831,0.346811,0.293671,0.254502,0.207936,0.239594,0.140638,0.086051,0.023916,0.019637,0.153815,0.096666,0.067232,-0.050310,0.037437,0.124873,0.146453,0.037634,0.045728,0.127791,-0.053480,0.083660,0.038809,0.035412,0.158068,-0.027060,0.078060,-0.037838,-0.074856,-0.055505,0.062981,0.120397,0.042735,0.072812,0.120753,0.099328,-0.021438,-0.082888,-0.007931,0.095367,0.015497,-0.018818,0.054129,-0.017967,0.078662,-0.025724,-0.032410,0.066767,-0.101633,-0.024047,0.031538,0.034210,-0.049644
0,gaussian,0.007500,-0.009930,-0.022395,0.005168,-0.014328,-0.006545,-0.005227,-0.001766,0.008744,-0.022091,-0.013238,0.009629,-0.022365,-0.000323,0.008693,0.007909,0.001579,-0.013142,-0.001191,-0.012608,-0.003605,-0.036577,-0.025615,-0.002760,0.012315,-0.002053,0.014416,0.000915,0.036125,0.010794,0.018335,-0.016883,0.028100,0.006371,0.007548,-0.004296,0.008162,-0.002479,0.023774,0.017496,0.009465,0.010053,0.034524,0.109785,0.270109,0.480590,0.820329,1.319208,1.812248,2.257523,2.533294,2.513021,2.250105,1.781015,1.257979,0.817856,0.452558,0.232330,0.128529,0.044808,0.029309,-0.004023,0.008256,0.004160,0.020053,-0.011803,0.007305,-0.033248,-0.013798,-0.015874,0.005441,-0.015205,0.007536,0.021111,-0.018696,-0.019850,0.025948,-0.005695,-0.000664,-0.008789,-0.003758,0.003439,-0.016689,-0.003987,-0.018571,0.038807,0.022271,-0.013118,-0.027031,0.011739,0.010324,-0.004326,0.003099,0.010230,0.007042,0.024186,0.020575,-0.014127,0.001656,0.022990,-0.016391
1,lorentzian,-0.038766,0.012783,0.084575,0.090219,0.102558,0.025522,-0.103660,-0.086356,-0.033941,0.102028,-0.023905,0.045957,-0.012455,0.114110,-0.069586,0.113003,-0.004802,-0.019471,0.062796,-0.044628,0.060019,0.255728,0.133307,0.043975,0.123586,-0.033208,0.080351,0.081909,0.052314,0.108177,0.013482,-0.007028,0.059586,0.127321,0.005452,0.137949,0.097886,0.040195,-0.021928,0.186460,0.208566,0.273135,0.119004,0.226843,0.217807,0.402775,0.446659,0.517244,0.576599,0.975675,0.878893,0.990657,0.969897,0.891853,0.865404,0.769433,0.774700,0.625249,0.384979,0.325206,0.138259,0.304385,0.145973,0.121925,-0.027888,0.067343,0.117878,0.237948,0.238369,0.111555,-0.024503,0.111716,0.121651,-0.086441,0.095593,0.185857,0.092817,0.101980,0.021207,0.015595,0.055994,0.152993,0.122611,0.007524,0.093495,0.092888,0.114966,-0.092119,-0.045560,-0.134263,0.081123,-0.064194,0.024658,-0.101414,0.024849,-0.007467,-0.029471,0.001262,-0.004792,-0.064655,-0.095688
1,lorentzian,0.008294,0.064505,-0.040155,0.007174,0.072700,-0.079294,-0.044182,0.086378,-0.083476,0.049308,0.099736,0.155060,0.121114,0.073736,0.166879,0.025427,-0.057684,0.075685,-0.030508,0.087815,0.202687,0.005300,0.067802,0.132054,0.235967,0.083405,0.061899,0.223881,0.221064,0.284033,0.261345,0.430618,0.200080,0.327582,0.440390,0.338289,0.413163,0.668031,0.771599,0.954827,1.040057,1.338470,1.405410,1.519497,1.413199,1.400991,0.912144,1.064858,0.827908,0.617838,0.583258,0.451631,0.420257,0.327593,0.458211,0.194529,0.323890,0.147048,0.298517,0.130274,0.138947,0.045076,0.073160,0.087516,0.041985,0.009224,-0.031517,0.078347,0.026514,0.130441,-0.084205,0.088188,0.056795,-0.159304,0.046070,0.162449,0.188366,-0.014903,-0.000721,0.052519,0.036474,-0.097661,0.010582,-0.012110,0.047472,0.015731,0.213082,0.211197,0.008830,0.236649,-0.102395,-0.046064,0.187449,0.023161,0.017314,0.096519,-0.023501,0.024417,0.161465,-0.184128,0.212145
1,lorentzian,0.062344,0.033587,-0.031139,0.031411,0.071010,0.011599,0.133439,-0.040808,-0.058484,-0.176648,0.044564,-0.072588,-0.035581,-0.038657,-0.080309,0.001421,0.058555,-0.001415,0.012993,0.077300,-0.019479,0.083593,0.013880,0.081343,0.032564,0.023191,-0.055508,0.020530,0.097453,0.028108,-0.008554,0.090486,0.030226,0.083540,-0.001379,0.061457,-0.080919,0.099313,-0.049509,0.119648,0.197345,0.342048,0.212252,0.038027,0.295572,0.179022,0.288225,0.283143,0.369412,0.554093,0.410685,0.544392,0.864241,0.848558,0.998136,1.095411,1.258134,1.340612,1.257491,1.190247,0.936255,0.721797,0.721197,0.656138,0.501128,0.541861,0.342887,0.505152,0.218584,0.170911,0.329683,0.140918,0.173244,0.149154,0.125683,0.040475,0.130595,0.123846,-0.114891,0.212168,0.139140,-0.035866,0.060023,0.046898,-0.054071,0.007218,0.032937,-0.075300,0.031936,0.127215,-0.013640,0.059321,0.108863,0.033086,-0.058379,-0.075143,-0.061121,-0.010432,0.098852,0.034217,0.054365
0,gaussian,0.002920,0.008606,-0.007542,0.005305,0.006068,-0.025689,0.003585,-0.020499,0.020403,-0.009429,0.003979,0.015141,-0.013647,-0.012704,-0.008313,0.022081,-0.016731,-0.002461,-0.000962,-0.002088,-0.001415,-0.009067,-0.013084,-0.005107,-0.027810,0.022908,-0.010071,-0.006898,-0.010323,0.003797,-0.015897,-0.020411,0.005203,-0.000594,-0.011915,0.014557,0.002568,0.003578,-0.011436,-0.014287,-0.002817,-0.013401,-0.001998,0.008462,0.016887,0.025247,0.092127,0.271221,0.637650,1.219433,1.938988,2.571263,2.736820,2.404102,1.747833,1.043859,0.517025,0.199205,0.047651,0.032850,-0.008967,0.002110,-0.006981,0.008051,0.037831,0.021714,0.006425,-0.003541,0.007774,-0.001378,-0.001246,0.019341,-0.004550,0.015542,0.002480,-0.001224,-0.001791,0.002367,0.002131,-0.011662,0.007869,0.019162,0.012434,0.001959,0.013812,-0.009556,-0.009010,-0.012190,-0.012074,-0.010876,0.000393,-0.001748,-0.005394,0.008104,-0.002751,0.013737,0.020689,-0.006767,0.024606,-0.002826,-0.001125
1,lorentzian,-0.092960,0.026455,-0.012913,-0.018712,0.068966,-0.023565,0.048043,-0.048277,-0.036354,-0.005056,0.053167,0.027784,0.008332,0.062358,-0.070063,0.053606,-0.031531,0.057323,-0.077095,-0.021083,-0.025851,0.150427,0.079191,0.053705,0.000593,0.083581,0.095976,-0.001783,0.041270,0.013797,0.093134,0.078965,0.040722,0.092155,0.090572,0.009743,0.085266,0.099342,0.060635,-0.039484,0.106211,0.166680,0.098056,0.166063,0.383943,0.267970,0.424780,0.453916,0.561486,0.644577,0.823088,0.997950,1.094610,1.107039,0.980350,0.897598,0.637851,0.490221,0.480472,0.397429,0.286284,0.199106,0.258961,0.173035,0.025292,0.180597,0.272397,0.026187,0.114947,0.108753,0.064305,0.077453,0.067331,0.058232,0.089544,0.073929,0.082690,-0.109418,-0.061080,0.016968,0.086790,0.051135,0.075941,-0.024044,0.042453,0.092306,-0.020001,0.051371,0.116920,0.103958,0.017643,0.026530,-0.020961,0.071864,-0.029724,0.015702,0.034882,-0.015929,-0.076844,-0.025240,-0.051819
0,gaussian,-0.023502,-0.021350,0.001036,-0.028596,0.000409,-0.000589,-0.020632,-0.036325,0.006366,0.025844,0.004885,-0.027639,-0.002829,-0.019685,0.030910,-0.004917,0.002237,0.008139,0.015772,-0.003280,0.007475,0.003720,-0.020818,-0.015177,0.006092,-0.023034,-0.014289,-0.020488,0.003873,-0.007547,0.002689,-0.031968,-0.009817,-0.021578,-0.016687,-0.007647,-0.008934,0.013418,0.000836,0.000249,0.019794,0.020676,0.026006,0.064635,0.131420,0.342371,0.600881,1.070213,1.614559,2.154525,2.568416,2.599151,2.301825,1.864986,1.278097,0.767975,0.423103,0.193970,0.064575,0.010957,0.005777,-0.003071,-0.007031,-0.009368,-0.005356,-0.007032,0.014797,0.031653,0.024304,0.009443,-0.001097,-0.010417,0.001181,0.013757,0.032681,-0.003890,0.020743,0.039320,-0.038153,-0.021190,-0.006917,-0.011778,-0.006489,0.033534,-0.014697,0.013252,-0.006524,0.006708,-0.013433,0.001246,-0.012010,-0.021942,-0.007194,-0.021970,0.008004,0.035083,-0.010928,0.002385,-0.022719,0.016937,0.006248
0,gaussian,0.003536,-0.007543,-0.024514,0.006552,0.018591,-0.018493,-0.009151,0.006053,0.000013,-0.008403,0.006988,-0.001062,-0.016738,-0.005550,0.019026,-0.013584,0.015495,0.004601,0.016869,0.015430,-0.012033,-0.004722,-0.006903,0.016191,-0.014153,0.012528,0.019876,-0.005758,-0.007449,0.008178,0.009704,0.003958,-0.004358,-0.003409,0.015604,-0.012306,-0.002690,0.013891,0.011092,0.007543,-0.010114,-0.011555,0.006394,0.057502,0.108904,0.252865,0.501896,0.927916,1.424232,1.963175,2.426462,2.656101,2.575231,2.209122,1.672714,1.141296,0.701507,0.381173,0.185001,0.084152,0.015703,-0.004271,0.008118,-0.017809,-0.000947,-0.008868,0.004262,0.004129,-0.018470,-0.013854,-0.001678,-0.001499,-0.000272,-0.015770,-0.007091,0.004715,-0.001861,-0.002206,0.009024,0.008406,0.005460,0.011742,-0.010264,0.004233,-0.017100,-0.001803,0.017155,0.004171,0.017452,0.003349,-0.012215,0.030682,0.000603,0.020796,-0.009807,-0.002576,0.019314,0.007665,-0.004625,0.005750,0.008232
1,lorentzian,0.053219,-0.103560,-0.033824,-0.020803,0.105518,0.015820,0.053970,0.059573,-0.029348,-0.066670,-0.006176,-0.035862,-0.135284,0.035469,0.022182,-0.000807,-0.037051,0.064038,-0.020138,0.112053,-0.005150,-0.012594,0.041093,-0.055132,0.071565,0.197787,0.088691,0.132438,0.278204,0.115433,0.183708,0.166801,0.228235,0.240554,0.351882,0.225685,0.437459,0.474002,0.642666,0.664109,1.004088,1.024132,1.018237,0.951035,0.965425,0.777144,0.686381,0.636922,0.421250,0.480380,0.327031,0.286160,0.325097,0.202550,0.226083,0.138915,0.107577,0.072825,0.080574,0.051447,0.007321,0.057666,0.088429,0.035902,0.044477,-0.004791,0.004482,0.126855,0.030515,0.050100,0.013066,-0.026992,-0.046857,0.006005,-0.030229,-0.005525,0.039261,-0.039572,-0.157245,0.044351,0.071482,-0.162191,0.049094,0.053912,0.130651,-0.102981,-0.067853,-0.041559,-0.080547,0.027365,0.016977,-0.012944,0.054124,0.042118,0.132876,0.030435,-0.014842,0.023158,0.092113,-0.072969,0.056841
0,gaussian,-0.014786,0.025931,0.024548,-0.031615,-0.028921,-0.033785,0.036616,0.001725,-0.001031,0.010942,-0.018978,-0.003552,-0.023312,0.011927,-0.018747,0.007109,0.020893,-0.002308,0.016265,-0.023832,-0.023452,0.004331,-0.004194,-0.027805,-0.009514,0.023674,-0.013904,0.000496,-0.007705,0.003805,0.006881,0.011646,0.010252,0.016256,0.008396,0.003854,-0.010126,-0.060537,-0.007715,-0.015315,-0.012288,-0.028187,0.035125,0.023033,0.161431,0.338037,0.677346,1.156181,1.732105,2.221439,2.503303,2.478791,2.111268,1.587581,1.030299,0.600760,0.318847,0.128941,0.049129,0.003717,0.036128,0.001557,0.011321,-0.003859,0.009133,-0.035833,0.002619,-0.012156,0.025770,0.015283,-0.005519,-0.014261,-0.018582,0.011065,-0.013647,0.033523,-0.020718,-0.013024,-0.019914,-0.028739,0.007694,-0.015965,0.022805,0.000626,-0.037368,-0.017039,-0.001127,0.024250,-0.010510,-0.006618,-0.030646,0.024006,-0.044474,0.004354,-0.001087,0.005539,0.011793,0.020234,0.000137,-0.034539,0.030518
0,gaussian,-0.028217,-0.000560,-0.011229,-0.026485,0.025534,-0.008621,-0.014114,0.019355,-0.023189,-0.024006,0.002285,0.015592,0.012600,-0.006050,-0.018039,0.028915,0.059932,0.017863,0.002240,0.013433,-0.007124,0.002679,-0.007455,-0.002906,0.002523,0.005162,-0.005086,0.030940,-0.002708,0.012483,0.019806,0.024204,-0.024756,0.008801,0.013652,0.006694,-0.005165,0.026869,-0.004280,0.028339,0.055371,0.157444,0.328835,0.580450,1.020414,1.614901,2.217130,2.729354,2.983600,2.869293,2.492006,1.936528,1.383606,0.792689,0.450426,0.228424,0.109974,0.037849,0.009782,0.008961,0.002654,0.000884,0.013559,-0.017054,-0.004443,0.020040,0.000705,-0.003857,-0.016112,-0.004894,0.004019,0.004554,0.012802,0.008933,0.026602,-0.010536,0.037358,0.019672,0.014561,-0.028715,0.022259,-0.042921,-0.000563,-0.068898,-0.003600,0.006337,-0.000950,-0.011470,-0.006563,-0.046492,0.002487,-0.013008,0.013175,0.029328,0.027518,-0.023632,-0.016091,0.000095,0.015668,-0.009685,-0.004668
0,gaussian,0.001292,-0.000900,-0.012200,0.006609,0.002442,-0.016059,-0.009619,0.001490,-0.022232,-0.018434,-0.035696,0.001922,-0.014680,-0.008074,-0.001797,-0.008270,0.011577,0.008050,0.004657,0.001545,0.024023,0.014128,0.015168,0.001202,0.046658,-0.025219,-0.007498,-0.029232,0.008479,0.020125,-0.010325,0.015395,-0.023669,-0.003587,0.002260,-0.006185,-0.021637,-0.015487,0.016137,0.022156,0.007799,0.033062,0.079204,0.220728,0.446910,0.821855,1.351646,1.970709,2.503370,2.795365,2.755167,2.314736,1.718505,1.153152,0.633101,0.319658,0.156513,0.046785,0.048354,-0.003169,0.009133,-0.010337,-0.010565,0.017548,0.012834,-0.004515,0.005539,-0.008523,0.010619,0.036186,-0.014999,-0.016101,-0.009079,-0.005380,-0.021303,-0.026229,0.011225,-0.007101,0.038360,0.035368,0.006301,-0.011968,-0.025554,-0.011362,-0.018392,-0.005124,0.012253,-0.018723,-0.039595,-0.022085,-0.011585,0.002365,-0.017409,-0.016430,0.026361,-0.009569,-0.031669,-0.021510,-0.016326,-0.004854,-0.023595
0,gaussian,-0.012453,-0.008098,-0.012849,-0.007496,0.015138,0.011112,-0.023798,0.001311,0.000496,-0.023445,0.002705,-0.016099,0.030001,-0.003006,-0.010755,0.007667,-0.003826,-0.002677,-0.003421,0.002554,-0.014385,-0.001621,-0.036806,0.022232,0.017406,0.021833,-0.007033,0.000752,-0.004385,-0.011510,0.001077,-0.009372,-0.007164,0.017820,-0.002870,0.006314,-0.020281,-0.006275,-0.012440,-0.002686,-0.005337,0.013666,0.008394,0.029290,0.064738,0.167733,0.431134,0.847839,1.426302,2.107229,2.623677,2.891900,2.676072,2.140628,1.486516,0.885437,0.430990,0.186650,0.073629,0.019278,-0.007497,0.006191,-0.000483,0.010585,0.000887,0.011336,-0.003286,0.000691,0.022082,0.008155,0.023404,-0.021197,-0.019106,-0.011108,-0.002246,-0.020388,-0.008464,-0.014855,-0.003127,-0.023250,0.000090,0.006076,-0.006425,0.019502,0.007368,-0.015449,-0.010609,-0.021207,0.014356,0.005590,-0.003103,-0.024074,0.019091,-0.004162,0.010305,-0.007540,0.009432,-0.005294,-0.007747,0.011325,0.013958
1,lorentzian,-0.001920,-0.001421,-0.025604,-0.018986,-0.039950,-0.078783,-0.013446,-0.149917,-0.030878,0.040715,0.006330,-0.052209,0.077578,-0.032977,-0.050297,0.022275,-0.007386,0.027387,-0.045801,0.054552,-0.090226,0.030054,0.033044,0.020001,0.072834,0.015415,0.104770,0.150090,0.026761,0.124938,0.016557,0.191039,0.066998,0.059163,0.085724,0.058024,0.093082,-0.058125,0.042875,0.191286,0.000969,0.065216,0.172460,0.099242,0.287165,0.147622,0.227778,0.308433,0.233496,0.455794,0.499611,0.701452,0.900289,1.137909,1.356388,1.331199,1.581727,1.348270,0.954208,0.782071,0.610295,0.541420,0.478895,0.449009,0.310986,0.150382,0.387909,0.071968,0.178332,0.135245,0.124418,0.141071,0.133393,0.032129,-0.038104,0.126599,0.151299,0.113253,0.085259,-0.015793,0.059546,0.004774,0.139099,0.044227,0.078449,0.000284,0.065964,0.106963,0.068305,0.058944,0.010027,-0.004244,-0.022920,0.026857,0.131888,0.012186,0.148213,-0.058775,0.014491,0.004266,0.011295
